Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Mother's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Grade_Improvement,Approval_Rate_1st_Sem,Approval_Rate_2nd_Sem,Approval_Rate_Improvement,Total_Units_Approved,Average_Grade,Units_Without_Eval,Grade_Consistency,Parental_Education_Avg,Financial_Support_Score,Age_X_PrevQual,Admission_X_1stSemGrade
4,1,1,9991,0,1,130.0,1,37,9,118.1,0,0,1,0,0,0,37,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,12.7,3.7,-1.7,0.0,0.0,0.0,0.0,0,0.0,0,0.0,37.0,-1,4810.0,0.0
4,39,1,9991,0,1,133.1,1,37,9,130.4,0,0,0,1,0,0,30,0,0,5,10,3,10.666666666666666,0,0,5,8,5,10.4,0,12.7,3.7,-1.7,-0.2666666666666657,0.6,1.0,0.4,8,10.533333333333333,0,0.2666666666666657,37.0,1,3993.0,1390.9333333333334
1,1,1,9147,1,1,127.0,1,1,5,130.5,1,0,0,1,0,1,21,0,0,5,6,5,12.8,1,0,5,7,4,11.25,0,9.4,-0.8,-3.12,-1.5500000000000007,1.0,0.8,-0.19999999999999996,9,12.025,1,1.5500000000000007,10.0,2,2667.0,1670.4
1,39,1,8014,0,1,133.1,1,37,9,97.0,0,0,0,1,0,1,35,0,0,6,8,6,10.833333333333334,0,0,6,7,6,11.5,0,10.8,1.4,1.74,0.6666666666666661,1.0,1.0,0.0,12,11.166666666666668,0,0.6666666666666661,37.0,2,4658.5,1050.8333333333335
1,44,1,9130,1,39,150.0,1,1,4,150.0,1,0,0,0,0,0,22,0,1,6,10,3,12.666666666666666,0,0,6,7,0,0.0,0,15.5,2.8,-4.06,-12.666666666666666,0.5,0.0,-0.5,3,6.333333333333333,0,12.666666666666666,19.0,0,3300.0,1900.0
1,17,1,9085,1,1,137.0,1,1,4,134.6,1,0,0,1,1,0,22,0,0,6,16,0,0.0,0,0,6,7,0,0.0,0,16.2,0.3,-0.92,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1.0,1,3014.0,0.0
1,51,1,9773,1,1,158.0,1,1,8,117.1,1,0,0,1,1,0,20,0,1,7,7,6,13.833333333333334,0,1,6,7,5,13.0,0,8.9,1.4,3.51,-0.8333333333333339,0.8571428571428571,0.8333333333333334,-0.023809523809523725,11,13.416666666666668,0,0.8333333333333339,10.0,1,3160.0,1619.8833333333332
1,17,1,9773,1,1,125.0,1,3,2,118.0,1,0,0,1,1,0,19,0,0,6,12,4,10.8,0,0,6,14,3,11.0,0,13.9,-0.3,0.79,0.1999999999999993,0.6666666666666666,0.5,-0.16666666666666663,7,10.9,0,0.1999999999999993,3.0,1,2375.0,1274.4
2,39,1,9147,1,1,120.0,1,37,5,124.6,0,0,0,1,0,0,36,0,0,5,8,3,11.0,0,0,5,12,4,13.375,0,10.8,1.4,1.74,2.375,0.6,0.8,0.20000000000000007,7,12.1875,0,2.375,37.0,1,4320.0,1370.6
1,17,1,9500,1,1,134.0,1,38,9,133.5,1,0,0,1,1,1,20,0,0,7,8,7,11.9725,0,0,8,8,8,12.65125,0,15.5,2.8,-4.06,0.6787499999999991,1.0,1.0,0.0,15,12.311875,0,0.6787499999999991,19.5,2,2680.0,1598.3287500000001
1,1,1,9500,1,1,138.0,1,38,9,127.5,1,0,0,1,0,0,19,0,0,7,10,5,12.94,0,0,7,7,5,13.76,0,16.2,0.3,-0.92,0.8200000000000003,0.7142857142857143,0.7142857142857143,0.0,10,13.35,0,0.8200000000000003,19.5,1,2622.0,1649.85
1,1,1,9853,1,1,153.0,1,1,9,139.7,1,0,0,1,0,1,19,0,0,7,7,7,13.428571428571429,0,0,7,7,7,14.857142857142858,0,11.1,0.6,2.02,1.4285714285714288,1.0,1.0,0.0,14,14.142857142857142,0,1.4285714285714288,10.0,2,2907.0,1875.9714285714285
1,1,4,9070,1,1,140.0,1,4,2,125.0,1,0,0,1,1,0,19,0,0,6,7,6,12.666666666666666,0,0,6,8,6,12.142857142857142,0,9.4,-0.8,-3.12,-0.5238095238095237,1.0,1.0,0.0,12,12.404761904761905,0,0.5238095238095237,11.5,1,2660.0,1583.3333333333333
1,1,3,9500,1,1,131.0,1,19,3,126.1,1,0,0,1,0,0,18,0,0,7,8,7,12.59125,0,0,8,11,7,12.820000000000002,0,15.5,2.8,-4.06,0.22875000000000156,1.0,0.875,-0.125,14,12.705625000000001,0,0.22875000000000156,11.0,1,2358.0,1587.756625
1,44,1,9003,1,39,150.0,1,3,2,150.0,0,0,0,1,1,0,25,0,9,14,16,14,12.428571428571429,0,3,9,13,6,10.857142857142858,0,15.5,2.8,-4.06,-1.5714285714285712,1.0,0.6666666666666666,-0.33333333333333337,20,11.642857142857142,0,1.5714285714285712,2.5,1,3750.0,1864.2857142857142
1,1,1,171,1,1,142.0,1,1,3,133.3,1,0,0,1,0,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1.0,1,2698.0,0.0
1,44,1,9085,1,39,140.0,1,1,4,140.0,1,0,0,1,0,0,29,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1.5,1,4060.0,0.0
1,16,1,9556,1,1,137.0,1,37,9,122.7,1,0,0,1,0,1,18,0,0,7,7,7,15.285714285714286,0,0,8,8,8,16.075,0,12.4,0.5,1.79,0.7892857142857128,1.0,1.0,0.0,15,15.680357142857144,0,0.7892857142857128,37.0,2,2466.0,1875.557142857143
1,18,5,9853,1,1,110.0,1,19,7,110.0,1,0,0,1,0,0,20,0,0,6,10,4,12.75,0,0,6,14,3,11.333333333333334,0,10.8,1.4,1.74,-1.416666666666666,0.6666666666666666,0.5,-0.16666666666666663,7,12.041666666666668,0,1.416666666666666,28.0,1,2200.0,1402.5
1,1,1,9670,1,1,141.0,1,19,9,130.5,0,0,0,1,1,0,19,0,0,6,8,6,14.25,0,0,6,7,6,13.857142857142858,0,11.1,0.6,2.02,-0.39285714285714235,1.0,1.0,0.0,12,14.053571428571429,0,0.39285714285714235,28.5,1,2679.0,1859.625
1,43,1,9238,1,1,110.0,1,14,90,112.5,1,0,0,1,0,0,20,0,8,10,14,9,12.333333333333334,0,3,7,10,7,11.77777777777778,0,7.6,2.6,0.32,-0.5555555555555536,0.9,1.0,0.09999999999999998,16,12.055555555555557,0,0.5555555555555536,14.0,1,2200.0,1387.5
4,7,1,9500,1,3,130.0,1,3,2,130.0,0,0,0,1,0,0,43,0,0,7,7,3,13.833333333333334,1,0,7,7,0,0.0,0,16.2,0.3,-0.92,-13.833333333333334,0.42857142857142855,0.0,-0.42857142857142855,3,6.916666666666667,1,13.833333333333334,11.0,1,5590.0,1798.3333333333335
1,17,3,9147,1,1,125.0,1,3,2,118.7,1,0,0,1,0,0,18,0,0,5,16,4,10.666666666666666,0,0,5,11,2,12.0,0,13.9,-0.3,0.79,1.333333333333334,0.8,0.4,-0.4,6,11.333333333333332,0,1.333333333333334,20.5,1,2250.0,1266.1333333333332
1,5,2,9070,1,1,143.0,1,1,4,146.2,1,0,0,1,1,0,18,0,0,6,7,5,13.2,0,0,6,6,5,11.8,0,16.2,0.3,-0.92,-1.3999999999999986,0.8333333333333334,0.8333333333333334,0.0,10,12.5,0,1.3999999999999986,1.0,1,2574.0,1929.8399999999997
1,1,1,9254,1,1,138.0,1,38,9,133.1,0,0,0,1,0,0,18,0,0,6,6,6,12.5,0,0,6,6,6,12.666666666666666,0,15.5,2.8,-4.06,0.16666666666666607,1.0,1.0,0.0,12,12.583333333333332,0,0.16666666666666607,28.5,1,2484.0,1663.75
1,1,1,9500,1,1,135.0,1,19,9,121.5,1,0,0,1,0,0,18,0,0,7,7,6,12.916666666666666,0,0,7,7,6,12.916666666666666,0,7.6,2.6,0.32,0.0,0.8571428571428571,0.8571428571428571,0.0,12,12.916666666666666,0,0.0,11.0,1,2430.0,1569.375
1,39,1,9238,1,19,133.1,1,37,9,139.0,0,0,1,0,1,0,33,0,0,6,8,0,0.0,0,0,5,6,0,0.0,0,16.2,0.3,-0.92,0.0,0.0,0.0,0.0,0,0.0,0,0.0,37.0,-1,4392.3,0.0
1,1,3,9254,1,1,129.0,1,37,7,122.0,1,0,0,1,0,1,18,0,0,6,9,6,10.833333333333334,0,0,6,8,5,11.0,0,7.6,2.6,0.32,0.16666666666666607,1.0,0.8333333333333334,-0.16666666666666663,11,10.916666666666668,0,0.16666666666666607,37.5,2,2322.0,1321.6666666666667
1,1,1,9500,1,1,149.0,1,38,9,139.5,0,0,0,1,1,1,18,0,0,8,8,8,15.3,0,0,8,8,8,15.3,0,9.4,-0.8,-3.12,0.0,1.0,1.0,0.0,16,15.3,0,0.0,37.5,2,2682.0,2134.35
1,18,2,9147,1,1,115.0,1,1,5,108.7,1,0,0,1,0,0,21,0,0,5,8,3,12.0,1,0,5,9,3,12.666666666666666,0,9.4,-0.8,-3.12,0.6666666666666661,0.6,0.6,0.0,6,12.333333333333332,1,0.6666666666666661,19.0,1,2415.0,1304.4
1,17,2,9070,1,1,152.0,1,39,3,134.2,1,0,0,1,1,0,20,0,0,6,7,5,11.8,0,0,6,9,4,12.0,0,15.5,2.8,-4.06,0.1999999999999993,0.8333333333333334,0.6666666666666666,-0.16666666666666674,9,11.9,0,0.1999999999999993,39.0,1,3040.0,1583.56
1,39,1,9003,1,19,133.1,1,37,4,110.0,0,0,1,0,0,0,40,0,0,6,12,5,12.8,0,0,6,16,3,13.333333333333334,0,11.1,0.6,2.02,0.5333333333333332,0.8333333333333334,0.5,-0.33333333333333337,8,13.066666666666666,0,0.5333333333333332,37.5,-1,5324.0,1408.0
1,17,6,9500,1,1,131.0,1,3,5,127.2,1,0,0,1,0,1,19,0,0,7,7,7,13.801428571428572,0,0,8,8,8,14.575,0,11.1,0.6,2.02,0.7735714285714277,1.0,1.0,0.0,15,14.188214285714285,0,0.7735714285714277,11.0,2,2489.0,1755.5417142857143
1,43,1,9500,1,1,137.0,1,38,9,129.3,1,0,0,1,0,0,19,0,0,8,12,7,12.071428571428571,0,0,8,12,7,12.071428571428571,0,12.7,3.7,-1.7,0.0,0.875,0.875,0.0,14,12.071428571428571,0,0.0,28.5,1,2603.0,1560.8357142857144
1,1,1,9238,1,1,133.0,1,4,5,131.6,0,0,0,1,0,0,18,0,0,6,7,6,13.833333333333334,0,0,6,7,6,13.714285714285714,0,11.1,0.6,2.02,-0.1190476190476204,1.0,1.0,0.0,12,13.773809523809524,0,0.1190476190476204,2.5,1,2394.0,1820.4666666666667
1,1,1,9070,1,1,130.0,1,12,4,118.5,0,1,0,1,0,1,18,0,0,6,6,6,12.0,0,0,6,8,6,11.285714285714286,0,8.9,1.4,3.51,-0.7142857142857135,1.0,1.0,0.0,12,11.642857142857142,0,0.7142857142857135,15.5,2,2340.0,1422.0
1,1,1,9254,1,1,115.0,1,19,3,113.6,0,0,0,1,1,0,23,0,0,6,10,6,13.0,0,0,6,9,6,12.0,0,11.1,0.6,2.02,-1.0,1.0,1.0,0.0,12,12.5,0,1.0,10.0,1,2645.0,1476.8
2,39,1,9991,0,9,133.1,1,34,0,118.4,0,0,0,0,0,0,39,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,0.0,0.0,0.0,0.0,0,0.0,0,0.0,34.0,0,5190.9,0.0
4,39,1,8014,0,1,138.0,1,19,90,127.0,0,0,0,0,0,0,37,0,0,4,4,0,0.0,0,0,5,10,0,0.0,0,10.8,1.4,1.74,0.0,0.0,0.0,0.0,0,0.0,0,0.0,19.0,0,5106.0,0.0
1,1,1,9070,1,1,115.0,1,19,3,123.4,0,0,0,1,0,0,23,0,1,6,8,6,13.0,1,0,6,8,6,11.875,0,13.9,-0.3,0.79,-1.125,1.0,1.0,0.0,12,12.4375,1,1.125,10.0,1,2645.0,1604.2
1,1,1,9238,1,1,135.0,1,19,3,136.1,1,0,0,1,0,1,18,0,0,6,6,6,14.0,0,0,6,6,6,13.666666666666666,0,12.4,0.5,1.79,-0.3333333333333339,1.0,1.0,0.0,12,13.833333333333332,0,0.3333333333333339,28.5,2,2430.0,1905.3999999999999
1,44,1,9119,1,39,130.0,1,3,3,130.0,0,0,0,1,1,0,20,0,0,5,12,1,13.0,0,0,5,8,3,12.6,0,12.4,0.5,1.79,-0.40000000000000036,0.2,0.6,0.39999999999999997,4,12.8,0,0.40000000000000036,11.0,1,2600.0,1690.0
1,17,1,9556,1,1,140.0,1,3,1,131.6,1,0,0,1,1,0,19,0,0,7,0,0,0.0,0,0,7,0,0,0.0,0,11.1,0.6,2.02,0.0,0.0,0.0,0.0,0,0.0,0,0.0,3.0,1,2660.0,0.0
1,17,1,8014,0,1,127.0,1,19,4,115.8,0,0,0,1,0,0,24,0,0,6,12,1,12.0,0,0,6,12,0,0.0,0,10.8,1.4,1.74,-12.0,0.16666666666666666,0.0,-0.16666666666666666,1,6.0,0,12.0,28.0,1,3048.0,1389.6
1,1,1,9254,1,1,115.0,1,3,4,112.6,0,0,0,1,1,1,20,0,0,6,9,6,12.571428571428571,0,0,6,6,6,12.166666666666666,0,8.9,1.4,3.51,-0.4047619047619051,1.0,1.0,0.0,12,12.369047619047619,0,0.4047619047619051,2.5,2,2300.0,1415.542857142857
1,39,1,9500,1,40,130.0,1,37,9,130.0,0,0,0,1,0,0,27,0,3,8,12,7,12.457142857142856,0,3,8,12,7,12.457142857142856,0,12.7,3.7,-1.7,0.0,0.875,0.875,0.0,14,12.457142857142856,0,0.0,37.0,1,3510.0,1619.428571428571
1,51,1,9147,1,19,133.1,1,19,9,112.1,0,0,1,0,1,0,38,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,8.9,1.4,3.51,0.0,0.0,0.0,0.0,0,0.0,0,0.0,19.0,-1,5057.8,0.0
1,1,4,171,1,1,133.1,1,1,9,110.0,1,0,0,1,0,0,20,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,16.2,0.3,-0.92,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1.0,1,2662.0,0.0
1,1,1,9254,1,1,160.0,1,19,9,140.8,1,0,0,1,1,0,23,0,0,6,8,6,12.666666666666666,0,0,6,10,5,12.2,0,7.6,2.6,0.32,-0.4666666666666668,1.0,0.8333333333333334,-0.16666666666666663,11,12.433333333333334,0,0.4666666666666668,28.5,1,3680.0,1783.4666666666667
1,17,1,9003,1,1,119.0,1,37,4,113.2,0,0,1,1,0,0,20,0,0,6,8,6,13.333333333333334,0,0,6,8,5,14.0,0,11.1,0.6,2.02,0.6666666666666661,1.0,0.8333333333333334,-0.16666666666666663,11,13.666666666666668,0,0.6666666666666661,37.0,0,2380.0,1509.3333333333335
1,1,1,9238,1,1,133.0,1,19,9,131.3,1,0,1,1,0,0,18,0,0,6,7,5,13.6,0,0,6,7,5,11.8,0,8.9,1.4,3.51,-1.799999999999999,0.8333333333333334,0.8333333333333334,0.0,10,12.7,0,1.799999999999999,28.5,0,2394.0,1785.68
1,18,1,9147,1,1,147.0,1,19,9,139.3,1,0,0,1,1,0,20,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,12.4,0.5,1.79,0.0,0.0,0.0,0.0,0,0.0,0,0.0,10.0,1,2940.0,0.0
1,1,1,9147,1,1,180.0,1,37,7,153.8,1,0,0,1,0,1,20,0,0,5,5,5,13.8,0,0,5,6,5,12.0,0,9.4,-0.8,-3.12,-1.8000000000000007,1.0,1.0,0.0,10,12.9,0,1.8000000000000007,37.0,2,3600.0,2122.44
1,17,1,9003,1,1,133.0,1,38,9,125.3,1,0,0,1,0,0,21,0,12,18,22,18,11.88888888888889,1,11,13,13,13,11.461538461538462,0,15.5,2.8,-4.06,-0.4273504273504276,1.0,1.0,0.0,31,11.675213675213676,1,0.4273504273504276,37.5,1,2793.0,1489.6777777777777
1,16,3,9070,1,1,152.0,1,1,4,156.9,1,0,0,1,0,0,19,0,0,6,6,6,15.333333333333334,0,0,6,9,6,15.833333333333334,0,12.7,3.7,-1.7,0.5,1.0,1.0,0.0,12,15.583333333333334,0,0.5,19.5,1,2888.0,2405.8
1,1,1,9670,1,1,122.0,1,12,5,126.6,1,0,0,1,0,0,18,0,0,6,8,6,14.625,0,0,6,9,6,14.142857142857142,0,11.1,0.6,2.02,-0.48214285714285765,1.0,1.0,0.0,12,14.383928571428571,0,0.48214285714285765,12.0,1,2196.0,1851.5249999999999
1,17,3,9670,1,1,110.0,1,19,4,107.5,1,0,0,1,0,1,18,0,0,6,11,4,12.25,0,0,6,10,4,11.0,0,12.7,3.7,-1.7,-1.25,0.6666666666666666,0.6666666666666666,0.0,8,11.625,0,1.25,10.0,2,1980.0,1316.875
1,1,5,9119,1,1,131.0,1,1,4,126.8,0,0,0,0,1,1,18,0,0,5,6,5,12.2,0,0,5,8,4,12.0,0,8.9,1.4,3.51,-0.1999999999999993,1.0,0.8,-0.19999999999999996,9,12.1,0,0.1999999999999993,10.0,1,2358.0,1546.9599999999998
1,17,4,9070,1,1,116.0,1,38,9,109.0,0,0,0,1,0,1,23,0,0,6,6,6,13.333333333333334,0,0,6,8,3,12.666666666666666,0,11.1,0.6,2.02,-0.6666666666666679,1.0,0.5,-0.5,9,13.0,0,0.6666666666666679,37.5,2,2668.0,1453.3333333333335
1,1,1,9773,1,1,141.0,1,38,9,128.4,1,0,0,1,0,0,18,0,0,6,6,6,15.5,0,0,6,6,6,14.0,0,11.1,0.6,2.02,-1.5,1.0,1.0,0.0,12,14.75,0,1.5,38.0,1,2538.0,1990.2
1,7,1,9085,1,40,140.0,1,5,2,140.0,0,0,1,1,1,0,27,0,8,13,13,8,13.5,2,5,11,12,5,14.4,0,11.1,0.6,2.02,0.9000000000000004,0.6153846153846154,0.45454545454545453,-0.1608391608391609,13,13.95,2,0.9000000000000004,4.0,0,3780.0,1890.0
2,39,2,9670,1,19,133.1,1,37,9,135.6,0,0,0,1,0,0,46,0,0,6,10,5,11.4,0,0,6,9,4,13.75,0,12.4,0.5,1.79,2.3499999999999996,0.8333333333333334,0.6666666666666666,-0.16666666666666674,9,12.575,0,2.3499999999999996,37.0,1,6122.599999999999,1545.84
1,53,1,9085,1,42,130.0,1,38,9,128.8,0,0,0,1,0,0,21,0,7,10,12,8,12.875,0,4,9,14,5,13.4,0,8.9,1.4,3.51,0.5250000000000004,0.8,0.5555555555555556,-0.24444444444444446,13,13.1375,0,0.5250000000000004,38.0,1,2730.0,1658.3000000000002
1,1,2,9500,1,1,120.0,1,3,4,115.1,1,0,0,1,0,1,19,0,0,7,8,6,13.075,0,0,8,10,7,12.05,0,12.4,0.5,1.79,-1.0249999999999986,0.8571428571428571,0.875,0.017857142857142905,13,12.5625,0,1.0249999999999986,20.0,2,2280.0,1504.9325
1,1,1,9254,1,1,118.0,1,37,7,114.2,0,0,0,1,0,0,18,0,0,6,10,5,12.2,0,0,6,10,5,11.6,0,16.2,0.3,-0.92,-0.5999999999999996,0.8333333333333334,0.8333333333333334,0.0,10,11.899999999999999,0,0.5999999999999996,37.0,1,2124.0,1393.24
1,39,1,8014,0,1,120.0,1,1,6,122.0,0,0,0,1,0,1,24,0,0,6,11,5,11.0,0,0,6,9,5,12.6,0,11.1,0.6,2.02,1.5999999999999996,0.8333333333333334,0.8333333333333334,0.0,10,11.8,0,1.5999999999999996,10.0,2,2880.0,1342.0
1,39,2,9556,1,1,130.0,1,37,9,110.0,0,0,0,1,1,1,24,0,0,7,13,6,10.857142857142858,0,0,7,7,7,11.857142857142858,0,12.7,3.7,-1.7,1.0,0.8571428571428571,1.0,0.1428571428571429,13,11.357142857142858,0,1.0,28.0,2,3120.0,1194.2857142857144
1,1,1,9254,1,1,133.1,1,38,9,121.0,0,0,1,0,1,0,21,0,0,6,9,5,11.833333333333334,0,0,6,8,5,10.0,0,8.9,1.4,3.51,-1.833333333333334,0.8333333333333334,0.8333333333333334,0.0,10,10.916666666666668,0,1.833333333333334,19.5,-1,2795.1,1431.8333333333335
1,1,1,9085,1,1,101.0,1,1,4,98.9,1,0,0,1,0,0,21,0,0,6,12,4,12.5,0,0,6,13,2,12.666666666666666,0,11.1,0.6,2.02,0.16666666666666607,0.6666666666666666,0.3333333333333333,-0.3333333333333333,6,12.583333333333332,0,0.16666666666666607,19.0,1,2121.0,1236.25
1,17,1,9254,1,1,102.0,1,37,7,102.0,0,0,0,1,0,0,19,0,0,6,8,5,11.8,0,0,6,8,5,11.6,0,10.8,1.4,1.74,-0.20000000000000107,0.8333333333333334,0.8333333333333334,0.0,10,11.7,0,0.20000000000000107,37.0,1,1938.0,1203.6000000000001
1,17,1,9254,1,1,118.0,1,11,5,122.2,1,0,0,1,0,0,22,0,0,6,10,4,10.5,0,0,6,14,1,11.0,0,7.6,2.6,0.32,0.5,0.6666666666666666,0.16666666666666666,-0.5,5,10.75,0,0.5,22.5,1,2596.0,1283.1000000000001
2,39,2,9556,1,1,133.1,105,1,9,152.8,1,0,0,1,0,0,28,1,0,7,9,7,12.428571428571429,0,0,8,8,8,12.3,0,12.4,0.5,1.79,-0.12857142857142811,1.0,1.0,0.0,15,12.364285714285714,0,0.12857142857142811,2.0,1,3726.7999999999997,1899.0857142857144
1,1,2,9773,1,1,115.0,1,34,0,108.4,1,0,0,1,0,0,20,0,0,6,10,4,10.5,0,0,6,8,4,11.75,0,7.6,2.6,0.32,1.25,0.6666666666666666,0.6666666666666666,0.0,8,11.125,0,1.25,36.0,1,2300.0,1138.2
1,1,1,9773,1,1,144.0,1,37,8,138.4,0,0,0,1,0,0,18,0,0,6,7,6,13.428571428571429,0,0,6,7,6,14.142857142857142,0,13.9,-0.3,0.79,0.7142857142857135,1.0,1.0,0.0,12,13.785714285714285,0,0.7142857142857135,37.0,1,2592.0,1858.5142857142857
1,53,1,9003,1,42,130.0,1,1,144,125.8,0,0,1,1,0,0,21,0,7,13,21,11,11.909090909090908,0,5,11,14,11,10.727272727272728,0,8.9,1.4,3.51,-1.1818181818181799,0.8461538461538461,1.0,0.15384615384615385,22,11.318181818181818,0,1.1818181818181799,1.0,0,2730.0,1498.1636363636362
1,1,2,9119,1,1,149.0,1,38,5,141.0,0,0,0,1,1,0,18,0,0,5,9,2,11.666666666666666,0,0,5,9,2,12.5,2,7.6,2.6,0.32,0.8333333333333339,0.4,0.4,0.0,4,12.083333333333332,2,0.8333333333333339,38.0,1,2682.0,1645.0
1,17,3,9147,1,1,122.0,1,3,123,116.1,1,0,1,1,1,0,19,0,0,5,10,4,11.0,0,0,5,13,2,12.0,0,8.9,1.4,3.51,1.0,0.8,0.4,-0.4,6,11.5,0,1.0,20.5,0,2318.0,1277.1
1,51,1,9119,1,1,129.0,1,2,2,121.6,1,0,0,1,1,0,19,0,0,5,10,0,0.0,0,0,5,7,1,10.0,0,7.6,2.6,0.32,10.0,0.0,0.2,0.2,1,5.0,0,10.0,19.5,1,2451.0,0.0
1,39,1,9085,1,1,133.1,1,1,9,162.3,1,0,0,1,0,0,24,0,0,6,10,2,11.0,0,0,6,6,0,0.0,0,8.9,1.4,3.51,-11.0,0.3333333333333333,0.0,-0.3333333333333333,2,5.5,0,11.0,10.0,1,3194.3999999999996,1785.3000000000002
1,7,1,9500,1,3,140.0,1,3,2,140.0,0,0,0,1,1,0,27,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,12.4,0.5,1.79,0.0,0.0,0.0,0.0,0,0.0,0,0.0,11.0,1,3780.0,0.0
1,1,1,9670,1,1,132.0,1,4,123,143.6,1,0,0,1,1,0,20,0,0,6,8,5,12.8,0,0,6,10,5,11.6,0,13.9,-0.3,0.79,-1.200000000000001,0.8333333333333334,0.8333333333333334,0.0,10,12.2,0,1.200000000000001,3.0,1,2640.0,1838.08
1,1,1,171,1,1,150.0,1,3,2,154.6,1,0,0,1,0,0,19,0,6,12,13,12,12.333333333333334,0,4,11,12,10,12.727272727272728,0,8.9,1.4,3.51,0.3939393939393945,1.0,0.9090909090909091,-0.09090909090909094,22,12.530303030303031,0,0.3939393939393945,3.0,1,2850.0,1906.7333333333333
1,18,1,9130,1,1,146.0,1,3,5,137.8,0,0,0,1,1,0,18,0,0,6,11,5,13.6,0,0,6,13,3,12.666666666666666,0,13.9,-0.3,0.79,-0.9333333333333336,0.8333333333333334,0.5,-0.33333333333333337,8,13.133333333333333,0,0.9333333333333336,3.0,1,2628.0,1874.0800000000002
1,17,5,9119,1,1,130.0,1,19,4,118.1,1,0,1,0,1,0,26,0,0,5,11,1,10.0,0,0,5,14,1,11.0,0,8.9,1.4,3.51,1.0,0.2,0.2,0.0,2,10.5,0,1.0,10.0,-1,3380.0,1181.0
1,17,1,9085,1,1,142.0,1,3,4,132.4,1,0,0,1,0,0,18,0,0,6,8,6,13.857142857142858,0,0,6,15,6,13.1,0,12.4,0.5,1.79,-0.757142857142858,1.0,1.0,0.0,12,13.478571428571428,0,0.757142857142858,20.0,1,2556.0,1834.6857142857145
1,43,1,9991,0,1,100.0,1,3,1,117.9,0,0,0,0,1,0,40,0,0,5,5,0,0.0,0,0,5,6,0,0.0,0,10.8,1.4,1.74,0.0,0.0,0.0,0.0,0,0.0,0,0.0,11.0,0,4000.0,0.0
2,39,1,9991,0,1,120.0,1,37,5,156.0,1,0,0,1,1,0,33,0,0,5,5,5,14.2,0,0,5,6,5,13.833333333333334,0,10.8,1.4,1.74,-0.36666666666666536,1.0,1.0,0.0,10,14.016666666666666,0,0.36666666666666536,28.0,1,3960.0,2215.2
1,1,3,9254,1,1,121.0,1,19,9,125.9,1,0,0,1,0,0,22,0,0,6,10,4,10.0,0,0,6,12,2,13.5,0,9.4,-0.8,-3.12,3.5,0.6666666666666666,0.3333333333333333,-0.3333333333333333,6,11.75,0,3.5,19.0,1,2662.0,1259.0
1,39,1,9130,1,39,150.0,1,1,4,150.0,0,0,0,1,1,0,28,0,0,6,9,0,0.0,0,0,6,8,1,10.0,1,16.2,0.3,-0.92,10.0,0.0,0.16666666666666666,0.16666666666666666,1,5.0,1,10.0,2.0,1,4200.0,0.0
1,17,1,9119,1,1,148.0,1,1,4,148.7,0,0,0,1,1,0,18,0,0,5,6,5,16.2,0,0,5,8,5,16.0,0,8.9,1.4,3.51,-0.1999999999999993,1.0,1.0,0.0,10,16.1,0,0.1999999999999993,19.5,1,2664.0,2408.9399999999996
1,17,1,9238,1,1,120.0,1,19,4,114.8,1,0,1,0,0,0,19,0,0,6,10,5,11.714285714285714,0,0,6,13,2,10.666666666666666,0,16.2,0.3,-0.92,-1.0476190476190474,0.8333333333333334,0.3333333333333333,-0.5,7,11.19047619047619,0,1.0476190476190474,19.0,-1,2280.0,1344.8
1,17,1,9254,1,1,113.0,1,1,9,117.2,1,0,0,1,0,0,20,0,0,6,8,5,11.2,0,0,6,12,3,11.666666666666666,0,7.6,2.6,0.32,0.4666666666666668,0.8333333333333334,0.5,-0.33333333333333337,8,11.433333333333334,0,0.4666666666666668,19.0,1,2260.0,1312.6399999999999
1,43,1,9070,1,1,134.0,1,19,7,132.7,1,0,0,1,1,0,22,0,9,13,13,13,14.0,0,7,12,13,12,13.0,0,15.5,2.8,-4.06,-1.0,1.0,1.0,0.0,25,13.5,0,1.0,28.0,1,2948.0,1857.7999999999997
